code,change_date,question,media,right_answer,first_wrong_answer,second_wrong_answer
[24030035],(05.03.2024),"Je mentor při doprovodu sedmnáctiletého řidiče (L17) povinen podrobit se na výzvu policisty vyšetření, zda není pod vlivem alkoholu či jiné návykové látky?",/Vestnik/GetImageQuestion/eTesty_1827.png,Ano.,Ne.,"Ano, ale jen pokud řidič spáchá přestupek."
[24070014],(22.07.2024),Řidič se nesmí otáčet:,,"Na křižovatce, na které je provoz řízen světelnými signály nebo policistou.","Na křižovatce, na které je provoz upraven dopravními značkami.",Na žádné křižovatce.
[24070017],(22.07.2024),Jak se zachová řidič červeného ve vyobrazené dopravní situaci?,/Vestnik/GetImageQuestion/1645.png,"Musí dát přednost všem vozidlům jedoucím po pozemní komunikaci, na kterou vjíždí.",Dává přednost pouze vozidlům přijíždějícím po hlavní pozemní komunikaci.,Má přednost v jízdě.
[24070018],(22.07.2024),Pokud osoba pohybující se pomocí ručního nebo motorového vozíku pro invalidy nemůže užít chodník:,,Smí užít pravé krajnice nebo pravého okraje vozovky.,"Musí užít jen levé krajnice nebo levého okraje vozovky, protože má stejné povinnosti jako chodec.","Protože je řidičem vozidla, musí na pozemní komunikaci jezdit vpravo, a pokud tomu nebrání zvláštní okolnosti, při pravém okraji vozovky."
[24070019],(22.07.2024),Jakým způsobem lze ukončit platnost zákazových dopravních značek?,/Vestnik/GetImageQuestion/1692.png,Nejbližší křižovatkou nebo příslušnou dopravní značkou ukončující zákaz.,Vyústěním polní nebo lesní cesty.,Platnost končí po ujetí 90 m za dopravní značkou.
[24070020],(22.07.2024),Může řidič motocyklu ve vyobrazené křižovatce pokračovat v přímém směru?,/Vestnik/GetImageQuestion/1693.png,"Nemůže, protože by jel do pěší zóny.","Může, protože patří mezi vozidla s výjimkou uvedenou na dopravní značce.",
[24070022],(22.07.2024),"Jakou maximální rychlostí může jet v obci řidič po pozemní komunikaci označené touto dopravní značkou, není-li stanoveno jinak?",/Vestnik/GetImageQuestion/1695.png,80 km/h,110 km/h,130 km/h
[24070023],(22.07.2024),"Smí chodec vstupovat na přechod pro chodce nebo na vozovku, přijíždí-li tramvaj ?",,Nesmí.,Může. Řidič tramvaje mu musí umožnit bezpečné přejití vozovky.,"Může, pokud je tramvaj na tramvajovém pásu."
[24070026],(22.07.2024),Může řidič motorového vozidla vjíždět do prostoru vyhrazeného jízdního pruhu?,/Vestnik/GetImageQuestion/1709.png,"Ano, například pokud je to nutné při objíždění překážky, nesmí přitom cyklistu jedoucího v tomto pruhu ohrozit ani omezit.","Ne, do vyhrazeného jízdního pruhu pro cyklisty nesmí vůbec vjíždět.","Může, pokud neohrozí cyklistu jedoucího v tomto pruhu."
[24070027],(22.07.2024),Řidič vozidla z výhledu hodlá pokračovat v jízdě v přímém směru. Přitom:,/Vestnik/GetImageQuestion/1710.png,Nedává znamení o změně směru jízdy.,Musí dát znamení o změně směru jízdy vpravo.,Musí dát znamení o změně směru jízdy vlevo.
[24070028],(22.07.2024),Řidič vozidla z výhledu hodlá pokračovat v jízdě vlevo. Přitom:,/Vestnik/GetImageQuestion/1714.png,"Nemusí dát přednost protijedoucímu vozidlu, neboť pokračuje po hlavní pozemní komunikaci.",Musí dát přednost protijedoucímu vozidlu.,"Nemusí dát přednost protijedoucímu vozidlu, protože odbočuje vlevo."
[24070029],(22.07.2024),"Jak se zachovám jako řidič motocyklu z výhledu, pokud jedu při pravém okraji vozovky:",/Vestnik/GetImageQuestion/1724.png,Dám znamení o změně směru jízdy a s bezpečným odstupem objíždím zaparkovaná vozidla.,"Pokračuji bez změny v jízdě, mezi zaparkované vozidlo a přerušovanou čáru se vejdu, nemusím tedy dávat znamení o změně směru jízdy.","Znamení o změně směru jízdy budu dávat pouze v případě, že přejedu přes přerušovanou čáru do protisměru nebo za mnou pojede jiné vozidlo."
[24070034],(22.07.2024),Řidič vozidla z výhledu ve vyobrazené křižovatce s přerušovaně svítícím žlutým světlem hodlá pokračovat v jízdě vlevo. Přitom:,/Vestnik/GetImageQuestion/1876.png,"Nemusí dát přednost protijedoucímu vozidlu, neboť pokračuje po hlavní pozemní komunikaci a nejedná se o křižovatku řízenou světelnými signály.","Nemusí dát přednost protijedoucímu vozidlu, protože odbočuje vlevo.",Musí dát přednost protijedoucímu vozidlu.
[24070038],(22.07.2024),"Jakým směrem může jet řidič nákladního vozidla o celkové hmotnosti nad 3500 kg,pokud není zaregistrován v systému elektronického mýtného?",/Vestnik/GetImageQuestion/1880.png,Smí pokračovat po silnici č. 118 směr Budyně nad Ohří.,Smí odbočit vlevo a pokračovat dále po dálnici směr Chomutov.,Nesmí pokračovat v žádném směru vyznačeném na návěsti.
[24070039],(22.07.2024),Může řidič jedoucí v přímém směru pokračovat za křižovatkou rychlostí 35 km/h?,/Vestnik/GetImageQuestion/1882.png,Ne.,Ano.,Pouze v noci.
