code,change_date,question,media,right_answer,first_wrong_answer,second_wrong_answer
[06050587],(28.05.2006),"Jste řidičem vozidla z výhledu. Určete, kolikáté projede Vaše vozidlo touto křižovatkou:",/Vestnik/GetImageQuestion/5022_6328097085219.swf.mp4,Jako poslední.,Jako druhé.,Jako třetí.
[06050589],(28.05.2006),"Jste řidičem vozidla z výhledu. Určete, v jakém pořadí projedou vozidla touto křižovatkou:",/Vestnik/GetImageQuestion/5022_6328441612277.swf.mp4,"1. modré vozidlo jedoucí zleva, 2. protijedoucí červené vozidlo, 3. zelené vozidlo jedoucí zprava, 4. Vaše vozidlo.","1. Vaše vozidlo současně s protijedoucím červeným vozidlem, 2. modré vozidlo jedoucí zleva současně se zeleným vozidlem jedoucím zprava.","1. modré vozidlo jedoucí zleva současně se zeleným vozidlem jedoucím zprava, 2. Vaše vozidlo současně s protijedoucím červeným vozidlem."
[06050590],(28.05.2006),V pěší zóně:,,"Nesmí řidič stát jinde než na místech označených jako parkoviště, zastavit ale může i mimo parkoviště.",Nesmí řidič zastavit a stát jinde než na místech označených jako parkoviště.,Nesmí řidič mimo parkoviště ani zastavit vozidlo.
[06050591],(28.05.2006),Hry dětí na pozemní komunikaci:,,Jsou dovoleny pouze v obytné zóně.,Jsou dovoleny v obytné a pěší zóně.,Jsou zakázány.
[06050592],(28.05.2006),V obytné zóně řidič:,,"Nesmí stát jinde než na místech označených jako parkoviště, zastavit ale může i mimo parkoviště.",Nesmí zastavit a stát jinde než na místech označených jako parkoviště.,Nesmí mimo parkoviště ani zastavit vozidlo.
[06050593],(28.05.2006),V obytné zóně:,,Smějí chodci užívat pozemní komunikaci v celé její šířce.,"Mohou chodci užít k chůzi pouze chodníku, a kde chodník není, užijí levou krajnici či levý okraj vozovky.","Mohou chodci užít k chůzi pouze chodníku, a kde chodník není, mohou užít pozemní komunikaci v celé šířce."
[06050594],(28.05.2006),V pěší zóně:,,Smějí chodci užívat pozemní komunikaci v celé její šířce.,"Mohou chodci užít k chůzi pouze chodníku, a kde chodník není, užijí levou krajnici či levý okraj vozovky.","Mohou chodci užít k chůzi pouze chodníku, a kde chodník není, mohou užít pozemní komunikaci v celé šířce."
[06050597],(28.05.2006),V obytné zóně smí řidič jet rychlostí:,,Nejvýše 20 km/h.,Nejvýše 50 km/h.,Nejvýše 30 km/h.
[06050599],(28.05.2006),Chodci v pěší zóně:,,Musí umožnit jízdu všem vozidlům.,Musí umožnit jízdu pouze vozidlům s právem přednostní jízdy.,Nemusí při užívání pěší zóny brát ohled na pohyb vozidel.
[06050601],(28.05.2006),Řidičský průkaz:,,Nesmí být ponecháván a přijímán jako zástava a odebírán při vstupu do objektů nebo na pozemky.,"Smí být ponecháván a přijímán jako zástava, ale nesmí být odebírán při vstupu do objektů nebo na pozemky.","Smí být odebírán při vstupu do objektů nebo na pozemky, ale nesmí být ponecháván ani přijímán jako zástava."
[06050602],(28.05.2006),Chodci v obytné zóně:,,Musí umožnit jízdu všem vozidlům.,Musí umožnit jízdu pouze vozidlům s právem přednostní jízdy.,Nemusí při užívání obytné zóny brát ohled na pohyb vozidel.
[06050603],(28.05.2006),Při jízdě v obytné zóně:,,"Musí řidič dbát zvýšené ohleduplnosti vůči chodcům, které nesmí ohrozit, a v případě nutnosti musí zastavit vozidlo.","Musí řidič dbát zvýšené ohleduplnosti vůči chodcům, které nesmí ohrozit ani omezit.",Platí pro řidiče ve vztahu k chodcům stejná ustanovení jako na kterékoli jiné pozemní komunikaci.
[06050604],(28.05.2006),Při jízdě v pěší zóně:,,"Musí řidič dbát zvýšené ohleduplnosti vůči chodcům, které nesmí ohrozit, a v případě nutnosti musí zastavit vozidlo.","Musí řidič dbát zvýšené ohleduplnosti vůči chodcům, které nesmí ohrozit ani omezit.",Platí pro řidiče ve vztahu k chodcům stejná ustanovení jako na kterékoli jiné pozemní komunikaci.
[06050605],(28.05.2006),Při dvojnásobném zvýšení rychlosti působí na řidiče i motocykl v zatáčce:,,Přibližně čtyřnásobná odstředivá síla.,Přibližně dvojnásobná odstředivá síla.,"Odstředivá síla, která se nemění."
[06050607],(28.05.2006),Mimo obec se na pozemní komunikaci o dvou nebo více jízdních pruzích v jednom směru jízdy jezdí:,/Vestnik/GetImageQuestion/0429_6328445420958.swf.mp4,"V pravém jízdním pruhu. V ostatních jízdních pruzích se smí jet, jestliže je to nutné k objíždění, předjíždění, otáčení nebo odbočování.","V levém jízdním pruhu. V ostatních jízdních pruzích se smí jet, jestliže je to nutné k objíždění, předjíždění, otáčení nebo odbočování.","V kterémkoli jízdním pruhu, jestliže tím není ohrožena plynulost provozu na pozemních komunikacích, zejména jízda ostatních vozidel."
[06050609],(28.05.2006),"Můžete jako řidič vozidla z výhledu vjet do křižovatky před vozidlem, které ve vyobrazené situaci přijíždí zleva?",/Vestnik/GetImageQuestion/5010a_6328445551450.swf.mp4,"Nemohu, protože bych mu neumožnil bezpečný a plynulý průjezd křižovatkou.",Mohu. Druhé vozidlo přijíždí zleva a musí mi proto dát přednost v jízdě.,"Mohu, protože jsem na hlavní pozemní komunikaci a proto mám přednost v jízdě."
[06050621],(29.05.2006),"Nemohou-li se řidiči protijedoucích vozidel bezpečně vyhnout v situaci, kdy k bezpečnému vyhnutí není nutné, aby musel jeden z řidičů couvat:",,"Musí dát přednost v jízdě ten, na jehož straně jízdy je překážka nebo zúžená vozovka.","Musí dát přednost v jízdě ten, na jehož straně jízdy není překážka nebo zúžená vozovka.","Musí dát přednost v jízdě ten, pro něhož je to snazší nebo méně nebezpečné."
[06050622],(29.05.2006),"Nemohou-li se řidiči protijedoucích vozidel bezpečně vyhnout v situaci, kdy je k bezpečnému vyhnutí nutné, aby jeden z řidičů couval:",,"Učiní tak ten, pro něhož je to snazší nebo méně nebezpečné.","Učiní tak ten, na jehož straně jízdy je překážka nebo zúžená vozovka.","Učiní tak ten, na jehož straně jízdy není překážka nebo zúžená vozovka."
[06050624],(02.01.2016),Tato dopravní značka:,/Vestnik/GetImageQuestion/A6b_6328349668209.jpg,"Upozorňuje na místo, kde se vozovka oproti předcházejícímu úseku výrazně zužuje z pravé strany.","Upozorňuje na snížení počtu jízdních pruhů v místě a vyznačuje, který pruh je průběžný.","Upozorňuje na místo, kde se vozovka oproti předcházejícímu úseku výrazně zužuje z levé strany."
[06050625],(02.01.2016),Tato dopravní značka:,/Vestnik/GetImageQuestion/A7a_6328349678432.jpg,"Upozorňuje na hrboly, výtluky, díry a jiné nerovnosti ve vozovce nebo na úsek s nerovným povrchem vozovky, vyžadující zvýšenou opatrnost nebo výrazné snížení rychlosti jízdy.","Upozorňuje na umělou nerovnost na vozovce, jejímž účelem je zejména snížení rychlosti jedoucích vozidel.","Bezprostředně označuje umělou nerovnost na vozovce, jejímž účelem je snížení rychlosti jedoucích vozidel a je zpravidla označena žlutočernými pruhy."
[06050626],(02.01.2016),Tato dopravní značka:,/Vestnik/GetImageQuestion/A5b_6328349685603.jpg,Upozorňuje na úsek pozemní komunikace s prudkým stoupáním. Na značce se uvádí skutečný nejvyšší podélný sklon vozovky.,"Upozorňuje na úsek pozemní komunikace, kde místní podmínky činí klesání nebezpečným. Na značce se uvádí skutečný nejvyšší podélný sklon vozovky.","Upozorňuje na únikový pruh za nebezpečným klesáním, kde lze v případě nouze, například při sníženém účinku brzd, zastavit vozidlo pomocnými prostředky, například protisvahem, hrubým štěrkovým povrchem apod."
[06050627],(02.01.2016),Tato značka upozorňuje řidiče:,/Vestnik/GetImageQuestion/A4 _6328354240307.gif,Na křižovatku s kruhovým objezdem.,Na dopravní okruh zřízený pro objíždění obce nebo její části.,Na změnu místní úpravy provozu na pozemních komunikacích na dopravním okruhu.
[06050628],(09.10.2018),Provozovatel motocyklu přistaví tento motocykl k technické prohlídce nejpozději:,,Ve lhůtě 6 let po jeho prvním zaregistrování a potom pravidelně ve lhůtách 4 let.,Ve lhůtě 4 let po jeho prvním zaregistrování a potom pravidelně ve lhůtách 2 let.,Ve lhůtě 2 let po jeho prvním zaregistrování a potom pravidelně ve lhůtách 2 let.
[06050629],(28.05.2006),Jste řidičem vozidla z výhledu. V jakém pořadí projedou vozidla touto křižovatkou?,/Vestnik/GetImageQuestion/5019_6328441627466.swf.mp4,"1. Vaše vozidlo současně s protijedoucím zeleným vozidlem, 2. žluté nákladní vozidlo.","1. Protijedoucí zelené vozidlo současně se žlutým nákladním vozidlem, 2. Vaše vozidlo.","1. Protijedoucí zelené vozidlo, 2. žluté nákladní vozidlo, 3. Vaše vozidlo."
[06050631],(29.05.2006),Na co je třeba dbát při nakládání sypkého materiálu?,,Zatížení nákladové plochy musí být rovnoměrné.,"Sypký materiál by měl být naložen pokud možno co nejdále dozadu, aby se zvýšilo zatížení zadní poháněné nápravy.",Náklad je třeba umístit jen do středu ložné plochy.
[06050636],(17.05.2006),"Dojde-li při jízdě vozidla v tunelu k poruše vozidla, pro kterou se toto vozidlo stalo nepojízdným:",,Je řidič porouchaného vozidla podle okolností oprávněn zastavovat jiná vozidla.,Jsou řidič a přepravované osoby z porouchaného vozidla povinni neprodleně opustit tunel.,"Je řidič porouchaného vozidla povinen neprodleně odstranit závadu, která mu brání v další jízdě."
[06050637],(18.05.2006),"Dojde-li při jízdě vozidla v tunelu k poruše vozidla, pro kterou se toto vozidlo stalo nepojízdným:",,Řidič ani přepravovaná osoba nesmí kouřit ani zacházet s otevřeným ohněm. Nezávislé topení nepojízdného vozidla musí v tunelu být vypnuto.,Řidič vozidla neoznačuje vozidlo jako překážku v provozu na pozemních komunikacích.,"Řidič vozidla a přepravované osoby mohou zůstat ve vozidle, pokud neprodleně oznámili zastavení vozidla policii nebo osobě vykonávající dohled nad provozem tunelu."
[06050638],(30.05.2006),Za křižovatku se nepovažuje:,,Vyústění polní nebo lesní cesty nebo jiné účelové pozemní komunikace na jinou pozemní komunikaci.,"Místo, kde se protínají nebo spojují dvě polní cesty nebo dvě lesní cesty.","Místo, kde se protínají nebo spojují dvě účelové pozemní komunikace."
[06050641],(03.01.2016),"Vyberte dopravní značku, která řidiče upozorňuje na místo, kde je provoz na pozemní komunikaci řízen světelnými signály, které by řidič jinak neočekával, nebo které nejsou s ohledem na místní podmínky viditelné z dostatečné vzdálenosti. :",,.,.,.
[06050642],(31.05.2006),Která z těchto dopravních značek zakazuje zastavení?,,.,.,.
[06060004],(03.01.2016),Zákaz vjezdu vyplývající z vyobrazené dopravní značky platí pro:,/Vestnik/GetImageQuestion/B10_6328476434435.jpg,Ruční vozíky o okamžité šířce větší než 600 mm.,Ruční vozíky o okamžité šířce do 600 mm.,Všechna potahová vozidla o okamžité šířce větší než 600 mm.
[06060011],(05.06.2006),Příslušný obecní úřad obce s rozšířenou působností vydá držiteli řidičského oprávnění bezodkladně po ohlášení poškození řidičského průkazu:,,"Potvrzení o oznámení ztráty, odcizení, poškození nebo zničení řidičského průkazu.",Mezinárodní řidičský průkaz.,Duplikát řidičského průkazu.
[06060012],(05.06.2006),"Řidičský průkaz je neplatný, jestliže:",,Uplynula doba jeho platnosti.,Byl jeho držiteli vystaven mezinárodní řidičský průkaz.,Byl řidiči pro porušení zákona zadržen policistou.
[06060015],(01.06.2006),Historické vozidlo:,,Nelze provozovat na pozemních komunikacích za účelem podnikání a běžného denního užívání pro vlastní potřeby.,Nesmí být bez povolení Policie ČR provozováno na pozemních komunikacích.,Lze na pozemních komunikacích provozovat bez jakéhokoli omezení.
[06060016],(05.06.2006),Mezinárodní řidičský průkaz:,,Vydá držiteli řidičského oprávnění příslušný obecní úřad obce s rozšířenou působností na základě jeho žádosti.,Vydá obecní úřad obce s rozšířenou působností vždy společně s řidičským průkazem.,Vydá příslušný útvar dopravní policie vždy společně s řidičským průkazem.
[06060017],(05.06.2006),Mezinárodní řidičský průkaz vydaný Českou republikou:,,Neopravňuje k řízení motorových vozidel na území České republiky.,"Opravňuje k řízení motorových vozidel na území České republiky pouze v případě, že držitel nahlásil odcizení, zničení nebo ztrátu svého řidičského průkazu a doposud mu nebyl vydán nový.",Opravňuje k řízení motorových vozidel na území České republiky.
[06060019],(05.06.2006),"Potvrzení o oznámení ztráty, odcizení, poškození nebo zničení řidičského průkazu:",,Platí 30 dní ode dne jeho vydání a po tuto dobu nahrazuje držiteli řidičského oprávnění řidičský průkaz.,Platí 60 dní ode dne jeho vydání a po tuto dobu nahrazuje držiteli řidičského oprávnění řidičský průkaz.,Platí 90 dní ode dne jeho vydání a po tuto dobu nahrazuje držiteli řidičského oprávnění řidičský průkaz.
[06060020],(05.06.2006),Zničení řidičského průkazu je držitel řidičského oprávnění povinen:,,Neprodleně ohlásit příslušnému obecnímu úřadu obce s rozšířenou působností.,Neprodleně ohlásit příslušnému útvaru dopravní policie.,Neprodleně ohlásit příslušnému útvaru obecní policie.
[06060021],(05.06.2006),"Potvrzení o oznámení ztráty, odcizení, poškození nebo zničení řidičského průkazu:",,Platí pouze na území České republiky.,Platí na území České republiky a ostatních členských států Evropských společenství.,"Platí ve všech státech, ve kterých je uznáván český řidičský průkaz."
[06060022],(05.06.2006),Příslušný obecní úřad obce s rozšířenou působností vydá držiteli řidičského oprávnění bezodkladně po ohlášení zničení řidičského průkazu:,,"Potvrzení o oznámení ztráty, odcizení, poškození nebo zničení řidičského průkazu.",Mezinárodní řidičský průkaz.,Duplikát řidičského průkazu.
[06060023],(05.06.2006),Poškození řidičského průkazu je držitel řidičského oprávnění povinen:,,Neprodleně ohlásit příslušnému obecnímu úřadu obce s rozšířenou působností.,Neprodleně ohlásit příslušnému útvaru dopravní policie.,Neprodleně ohlásit příslušnému útvaru obecní policie.
